timestamp,type,severity,message,estimated_saving_kwh,condition
2008-02-16 04:00:00,Night_Idle_Waste,Low,"Idle consumption 0.92kW at 4h. Check standby: router, fridge, Sub_metering_3.",0.625,hour in 1-5 & kW>0.8
2008-02-16 18:00:00,Peak_Shift,High,High consumption 3.42kW at 18.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.685,hour=18 & kW>1.66
2008-02-16 19:00:00,Peak_Shift,High,High consumption 3.33kW at 19.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.666,hour=19 & kW>1.76
2008-02-16 20:00:00,Peak_Shift,High,High consumption 3.87kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.775,hour=20 & kW>1.91
2008-02-16 21:00:00,Peak_Shift,High,High consumption 3.41kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.683,hour=21 & kW>1.89
2008-02-17 18:00:00,Peak_Shift,Medium,High consumption 1.84kW at 18.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.367,hour=18 & kW>1.83
2008-02-17 19:00:00,Peak_Shift,Medium,High consumption 2.24kW at 19.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.448,hour=19 & kW>1.78
2008-02-17 20:00:00,Peak_Shift,High,High consumption 3.82kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.764,hour=20 & kW>1.78
2008-02-17 21:00:00,Peak_Shift,High,High consumption 3.08kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.616,hour=21 & kW>1.76
2008-02-18 19:00:00,Peak_Shift,Medium,High consumption 1.66kW at 19.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.332,hour=19 & kW>1.34
2008-02-18 20:00:00,Peak_Shift,Medium,High consumption 2.58kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.515,hour=20 & kW>1.28
2008-02-18 21:00:00,Peak_Shift,High,High consumption 3.04kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.608,hour=21 & kW>1.27
2008-02-19 04:00:00,Night_Idle_Waste,Low,"Idle consumption 0.88kW at 4h. Check standby: router, fridge, Sub_metering_3.",0.583,hour in 1-5 & kW>0.8
2008-02-19 19:00:00,Peak_Shift,Medium,High consumption 1.92kW at 19.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.385,hour=19 & kW>1.82
2008-02-19 20:00:00,Peak_Shift,Medium,High consumption 2.08kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.416,hour=20 & kW>1.80
2008-02-19 21:00:00,Peak_Shift,Medium,High consumption 2.81kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.562,hour=21 & kW>1.78
2008-02-20 05:00:00,Night_Idle_Waste,Low,"Idle consumption 1.01kW at 5h. Check standby: router, fridge, Sub_metering_3.",0.71,hour in 1-5 & kW>0.8
2008-02-20 18:00:00,Peak_Shift,High,High consumption 3.16kW at 18.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.632,hour=18 & kW>1.50
2008-02-20 19:00:00,Peak_Shift,High,High consumption 4.71kW at 19.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.942,hour=19 & kW>1.64
2008-02-20 20:00:00,Peak_Shift,High,High consumption 4.33kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.866,hour=20 & kW>1.75
2008-02-20 21:00:00,Peak_Shift,Medium,High consumption 2.55kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.51,hour=21 & kW>1.74
2008-02-21 18:00:00,Peak_Shift,Medium,High consumption 1.73kW at 18.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.346,hour=18 & kW>1.67
2008-02-21 19:00:00,Peak_Shift,Medium,High consumption 2.31kW at 19.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.462,hour=19 & kW>1.55
2008-02-21 20:00:00,Peak_Shift,Medium,High consumption 2.79kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.558,hour=20 & kW>1.47
2008-02-21 21:00:00,Peak_Shift,Medium,High consumption 2.20kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.441,hour=21 & kW>1.45
2008-02-22 20:00:00,Peak_Shift,Medium,High consumption 2.18kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.435,hour=20 & kW>1.49
2008-02-22 21:00:00,Peak_Shift,Medium,High consumption 2.32kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.464,hour=21 & kW>1.50
2008-02-23 18:00:00,Peak_Shift,High,High consumption 3.19kW at 18.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.637,hour=18 & kW>1.28
2008-02-23 19:00:00,Peak_Shift,High,High consumption 3.95kW at 19.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.79,hour=19 & kW>1.43
2008-02-23 20:00:00,Peak_Shift,Medium,High consumption 2.56kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.512,hour=20 & kW>1.45
2008-02-23 21:00:00,Peak_Shift,Medium,High consumption 1.87kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.375,hour=21 & kW>1.43
2008-02-24 01:00:00,Night_Idle_Waste,Low,"Idle consumption 1.38kW at 1h. Check standby: router, fridge, Sub_metering_3.",1.081,hour in 1-5 & kW>0.8
2008-02-24 02:00:00,Night_Idle_Waste,Low,"Idle consumption 1.37kW at 2h. Check standby: router, fridge, Sub_metering_3.",1.074,hour in 1-5 & kW>0.8
2008-02-24 03:00:00,Night_Idle_Waste,Low,"Idle consumption 1.36kW at 3h. Check standby: router, fridge, Sub_metering_3.",1.06,hour in 1-5 & kW>0.8
2008-02-24 04:00:00,Night_Idle_Waste,Low,"Idle consumption 1.39kW at 4h. Check standby: router, fridge, Sub_metering_3.",1.087,hour in 1-5 & kW>0.8
2008-02-24 05:00:00,Night_Idle_Waste,Low,"Idle consumption 1.37kW at 5h. Check standby: router, fridge, Sub_metering_3.",1.068,hour in 1-5 & kW>0.8
2008-02-25 05:00:00,Night_Idle_Waste,Low,"Idle consumption 1.00kW at 5h. Check standby: router, fridge, Sub_metering_3.",0.702,hour in 1-5 & kW>0.8
2008-02-26 03:00:00,Night_Idle_Waste,Low,"Idle consumption 0.89kW at 3h. Check standby: router, fridge, Sub_metering_3.",0.592,hour in 1-5 & kW>0.8
2008-03-01 02:00:00,Night_Idle_Waste,Low,"Idle consumption 1.08kW at 2h. Check standby: router, fridge, Sub_metering_3.",0.776,hour in 1-5 & kW>0.8
2008-03-01 03:00:00,Night_Idle_Waste,Low,"Idle consumption 1.00kW at 3h. Check standby: router, fridge, Sub_metering_3.",0.703,hour in 1-5 & kW>0.8
2008-03-01 20:00:00,Peak_Shift,Medium,High consumption 2.30kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.461,hour=20 & kW>0.89
2008-03-03 05:00:00,Night_Idle_Waste,Low,"Idle consumption 1.43kW at 5h. Check standby: router, fridge, Sub_metering_3.",1.129,hour in 1-5 & kW>0.8
2008-03-04 02:00:00,Night_Idle_Waste,Low,"Idle consumption 1.48kW at 2h. Check standby: router, fridge, Sub_metering_3.",1.182,hour in 1-5 & kW>0.8
2008-03-04 18:00:00,Peak_Shift,Medium,High consumption 1.54kW at 18.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.308,hour=18 & kW>1.27
2008-03-05 18:00:00,Peak_Shift,High,High consumption 3.40kW at 18.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.68,hour=18 & kW>1.18
2008-03-05 19:00:00,Peak_Shift,Medium,High consumption 2.55kW at 19.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.509,hour=19 & kW>1.24
2008-03-05 20:00:00,Peak_Shift,Medium,High consumption 2.06kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.412,hour=20 & kW>1.28
2008-03-05 21:00:00,Peak_Shift,High,High consumption 4.65kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.93,hour=21 & kW>1.44
2008-03-06 01:00:00,Night_Idle_Waste,Low,"Idle consumption 1.56kW at 1h. Check standby: router, fridge, Sub_metering_3.",1.261,hour in 1-5 & kW>0.8
2008-03-06 02:00:00,Night_Idle_Waste,Low,"Idle consumption 1.36kW at 2h. Check standby: router, fridge, Sub_metering_3.",1.057,hour in 1-5 & kW>0.8
2008-03-06 03:00:00,Night_Idle_Waste,Low,"Idle consumption 1.36kW at 3h. Check standby: router, fridge, Sub_metering_3.",1.06,hour in 1-5 & kW>0.8
2008-03-06 04:00:00,Night_Idle_Waste,Low,"Idle consumption 1.38kW at 4h. Check standby: router, fridge, Sub_metering_3.",1.085,hour in 1-5 & kW>0.8
2008-03-06 05:00:00,Night_Idle_Waste,Low,"Idle consumption 1.35kW at 5h. Check standby: router, fridge, Sub_metering_3.",1.047,hour in 1-5 & kW>0.8
2008-03-06 20:00:00,Peak_Shift,Medium,High consumption 2.64kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.527,hour=20 & kW>2.39
2008-03-06 21:00:00,Peak_Shift,High,High consumption 3.20kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.641,hour=21 & kW>2.32
2008-03-07 05:00:00,Night_Idle_Waste,Low,"Idle consumption 0.89kW at 5h. Check standby: router, fridge, Sub_metering_3.",0.593,hour in 1-5 & kW>0.8
2008-03-07 20:00:00,Peak_Shift,Medium,High consumption 2.10kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.419,hour=20 & kW>1.44
2008-03-07 21:00:00,Peak_Shift,High,High consumption 3.18kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.635,hour=21 & kW>1.44
2008-03-08 18:00:00,Peak_Shift,Medium,High consumption 2.83kW at 18.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.565,hour=18 & kW>1.64
2008-03-08 19:00:00,Peak_Shift,High,High consumption 4.42kW at 19.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.884,hour=19 & kW>1.80
2008-03-08 20:00:00,Peak_Shift,High,High consumption 3.78kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.756,hour=20 & kW>1.88
2008-03-08 21:00:00,Peak_Shift,Medium,High consumption 2.15kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.43,hour=21 & kW>1.83
2008-03-09 01:00:00,Night_Idle_Waste,Low,"Idle consumption 2.01kW at 1h. Check standby: router, fridge, Sub_metering_3.",1.707,hour in 1-5 & kW>0.8
2008-03-09 02:00:00,Night_Idle_Waste,Low,"Idle consumption 0.88kW at 2h. Check standby: router, fridge, Sub_metering_3.",0.577,hour in 1-5 & kW>0.8
2008-03-09 19:00:00,Peak_Shift,Medium,High consumption 1.86kW at 19.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.372,hour=19 & kW>1.46
2008-03-09 20:00:00,Peak_Shift,High,High consumption 3.92kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.784,hour=20 & kW>1.47
2008-03-09 21:00:00,Peak_Shift,Medium,High consumption 2.50kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.501,hour=21 & kW>1.48
2008-03-10 19:00:00,Peak_Shift,Medium,High consumption 1.85kW at 19.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.371,hour=19 & kW>1.36
2008-03-10 20:00:00,Peak_Shift,Medium,High consumption 2.60kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.519,hour=20 & kW>1.29
2008-03-10 21:00:00,Peak_Shift,Medium,High consumption 2.42kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.485,hour=21 & kW>1.29
2008-03-11 01:00:00,Night_Idle_Waste,Low,"Idle consumption 1.05kW at 1h. Check standby: router, fridge, Sub_metering_3.",0.751,hour in 1-5 & kW>0.8
2008-03-11 18:00:00,Peak_Shift,High,High consumption 3.18kW at 18.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.637,hour=18 & kW>1.70
2008-03-11 19:00:00,Peak_Shift,Medium,High consumption 2.90kW at 19.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.581,hour=19 & kW>1.75
2008-03-11 20:00:00,Peak_Shift,Medium,High consumption 2.44kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.487,hour=20 & kW>1.75
2008-03-11 21:00:00,Peak_Shift,Medium,High consumption 2.22kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.445,hour=21 & kW>1.74
2008-03-12 01:00:00,Night_Idle_Waste,Low,"Idle consumption 1.35kW at 1h. Check standby: router, fridge, Sub_metering_3.",1.054,hour in 1-5 & kW>0.8
2008-03-12 02:00:00,Night_Idle_Waste,Low,"Idle consumption 1.36kW at 2h. Check standby: router, fridge, Sub_metering_3.",1.056,hour in 1-5 & kW>0.8
2008-03-12 03:00:00,Night_Idle_Waste,Low,"Idle consumption 1.39kW at 3h. Check standby: router, fridge, Sub_metering_3.",1.086,hour in 1-5 & kW>0.8
2008-03-12 19:00:00,Peak_Shift,Medium,High consumption 2.88kW at 19.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.575,hour=19 & kW>1.52
2008-03-12 20:00:00,Peak_Shift,Medium,High consumption 2.82kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.564,hour=20 & kW>1.54
2008-03-12 21:00:00,Peak_Shift,Medium,High consumption 2.95kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.59,hour=21 & kW>1.57
2008-03-13 05:00:00,Night_Idle_Waste,Low,"Idle consumption 0.85kW at 5h. Check standby: router, fridge, Sub_metering_3.",0.55,hour in 1-5 & kW>0.8
2008-03-13 18:00:00,Peak_Shift,Medium,High consumption 2.08kW at 18.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.417,hour=18 & kW>1.28
2008-03-13 19:00:00,Peak_Shift,Medium,High consumption 2.98kW at 19.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.595,hour=19 & kW>1.28
2008-03-13 20:00:00,Peak_Shift,High,High consumption 4.68kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.937,hour=20 & kW>1.38
2008-03-13 21:00:00,Peak_Shift,High,High consumption 5.01kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,1.003,hour=21 & kW>1.48
2008-03-14 18:00:00,Peak_Shift,Medium,High consumption 2.46kW at 18.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.492,hour=18 & kW>2.04
2008-03-14 19:00:00,Peak_Shift,Medium,High consumption 2.55kW at 19.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.511,hour=19 & kW>2.02
2008-03-14 20:00:00,Peak_Shift,Medium,High consumption 2.34kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.469,hour=20 & kW>1.90
2008-03-14 21:00:00,Peak_Shift,Medium,High consumption 2.83kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.566,hour=21 & kW>1.79
2008-03-15 03:00:00,Night_Idle_Waste,Low,"Idle consumption 1.03kW at 3h. Check standby: router, fridge, Sub_metering_3.",0.73,hour in 1-5 & kW>0.8
2008-03-15 20:00:00,Peak_Shift,Medium,High consumption 1.53kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.305,hour=20 & kW>1.33
2008-03-15 21:00:00,Peak_Shift,Medium,High consumption 1.71kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.341,hour=21 & kW>1.28
2008-03-16 18:00:00,Peak_Shift,High,High consumption 3.05kW at 18.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.609,hour=18 & kW>1.24
2008-03-16 19:00:00,Peak_Shift,Medium,High consumption 2.88kW at 19.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.576,hour=19 & kW>1.31
2008-03-16 20:00:00,Peak_Shift,High,High consumption 3.46kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.692,hour=20 & kW>1.41
2008-03-16 21:00:00,Peak_Shift,Medium,High consumption 2.88kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.577,hour=21 & kW>1.46
2008-03-17 01:00:00,Night_Idle_Waste,Low,"Idle consumption 0.97kW at 1h. Check standby: router, fridge, Sub_metering_3.",0.672,hour in 1-5 & kW>0.8
2008-03-17 20:00:00,Peak_Shift,Medium,High consumption 2.05kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.41,hour=20 & kW>1.63
2008-03-18 19:00:00,Peak_Shift,Medium,High consumption 1.99kW at 19.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.398,hour=19 & kW>1.50
2008-03-18 20:00:00,Peak_Shift,Medium,High consumption 2.01kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.402,hour=20 & kW>1.50
2008-03-18 21:00:00,Peak_Shift,Medium,High consumption 1.76kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.351,hour=21 & kW>1.52
2008-03-19 19:00:00,Peak_Shift,Medium,High consumption 1.91kW at 19.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.382,hour=19 & kW>1.15
2008-03-19 20:00:00,Peak_Shift,Medium,High consumption 2.87kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.575,hour=20 & kW>1.19
2008-03-20 04:00:00,Night_Idle_Waste,Low,"Idle consumption 0.89kW at 4h. Check standby: router, fridge, Sub_metering_3.",0.587,hour in 1-5 & kW>0.8
2008-03-20 19:00:00,Peak_Shift,Medium,High consumption 2.80kW at 19.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.56,hour=19 & kW>1.10
2008-03-20 20:00:00,Peak_Shift,Medium,High consumption 1.80kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.36,hour=20 & kW>1.04
2008-03-21 03:00:00,Night_Idle_Waste,Low,"Idle consumption 0.97kW at 3h. Check standby: router, fridge, Sub_metering_3.",0.666,hour in 1-5 & kW>0.8
2008-03-21 18:00:00,Peak_Shift,Medium,High consumption 2.10kW at 18.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.42,hour=18 & kW>1.61
2008-03-21 19:00:00,Peak_Shift,Medium,High consumption 2.01kW at 19.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.402,hour=19 & kW>1.57
2008-03-21 20:00:00,Peak_Shift,Medium,High consumption 2.09kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.417,hour=20 & kW>1.58
2008-03-21 21:00:00,Peak_Shift,High,High consumption 3.03kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.606,hour=21 & kW>1.67
2008-03-22 05:00:00,Night_Idle_Waste,Low,"Idle consumption 0.83kW at 5h. Check standby: router, fridge, Sub_metering_3.",0.53,hour in 1-5 & kW>0.8
2008-03-22 18:00:00,Peak_Shift,Medium,High consumption 2.88kW at 18.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.576,hour=18 & kW>1.49
2008-03-22 19:00:00,Peak_Shift,High,High consumption 3.58kW at 19.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.717,hour=19 & kW>1.56
2008-03-22 20:00:00,Peak_Shift,High,High consumption 3.69kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.738,hour=20 & kW>1.64
2008-03-22 21:00:00,Peak_Shift,Medium,High consumption 2.89kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.579,hour=21 & kW>1.64
2008-03-23 18:00:00,Peak_Shift,Medium,High consumption 2.83kW at 18.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.567,hour=18 & kW>2.00
2008-03-23 19:00:00,Peak_Shift,High,High consumption 3.28kW at 19.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.655,hour=19 & kW>1.98
2008-03-23 20:00:00,Peak_Shift,High,High consumption 4.93kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.987,hour=20 & kW>2.05
2008-03-24 03:00:00,Night_Idle_Waste,Low,"Idle consumption 1.01kW at 3h. Check standby: router, fridge, Sub_metering_3.",0.712,hour in 1-5 & kW>0.8
2008-03-24 19:00:00,Peak_Shift,Medium,High consumption 2.54kW at 19.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.509,hour=19 & kW>1.69
2008-03-24 20:00:00,Peak_Shift,Medium,High consumption 2.00kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.401,hour=20 & kW>1.54
2008-03-24 21:00:00,Peak_Shift,Medium,High consumption 2.25kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.45,hour=21 & kW>1.57
2008-03-25 19:00:00,Peak_Shift,Medium,High consumption 1.81kW at 19.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.361,hour=19 & kW>1.74
2008-03-25 20:00:00,Peak_Shift,Medium,High consumption 1.91kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.383,hour=20 & kW>1.74
2008-03-25 21:00:00,Peak_Shift,High,High consumption 3.41kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.681,hour=21 & kW>1.80
2008-03-26 05:00:00,Night_Idle_Waste,Low,"Idle consumption 0.88kW at 5h. Check standby: router, fridge, Sub_metering_3.",0.575,hour in 1-5 & kW>0.8
2008-03-26 18:00:00,Peak_Shift,Medium,High consumption 1.98kW at 18.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.397,hour=18 & kW>1.41
2008-03-26 19:00:00,Peak_Shift,Medium,High consumption 2.05kW at 19.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.409,hour=19 & kW>1.42
2008-03-26 20:00:00,Peak_Shift,Medium,High consumption 2.33kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.466,hour=20 & kW>1.44
2008-03-26 21:00:00,Peak_Shift,Medium,High consumption 1.83kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.366,hour=21 & kW>1.36
2008-03-27 20:00:00,Peak_Shift,Medium,High consumption 2.03kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.406,hour=20 & kW>1.13
2008-03-27 21:00:00,Peak_Shift,Medium,High consumption 2.24kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.447,hour=21 & kW>1.15
2008-03-28 19:00:00,Peak_Shift,High,High consumption 3.83kW at 19.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.765,hour=19 & kW>1.54
2008-03-28 20:00:00,Peak_Shift,Medium,High consumption 2.57kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.515,hour=20 & kW>1.57
2008-03-28 21:00:00,Peak_Shift,Medium,High consumption 2.57kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.515,hour=21 & kW>1.59
2008-03-29 04:00:00,Night_Idle_Waste,Low,"Idle consumption 0.88kW at 4h. Check standby: router, fridge, Sub_metering_3.",0.576,hour in 1-5 & kW>0.8
2008-03-29 18:00:00,Peak_Shift,Medium,High consumption 2.57kW at 18.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.514,hour=18 & kW>1.77
2008-03-29 19:00:00,Peak_Shift,High,High consumption 3.40kW at 19.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.679,hour=19 & kW>1.75
2008-03-29 20:00:00,Peak_Shift,High,High consumption 3.71kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.743,hour=20 & kW>1.81
